num_dealer,region_dealer,code_piece,libelle_piece,quantite_piece,prix_unitaire_ht,id_facture,date_facture,categorie_piece,taux_remise
1281,Nouvelle-Aquitaine,P9198,Suspension,20,315.23,F102281,2021-11-04,Carrosserie,32.23
1513,Provence-Alpes-Côte d'Azur,P9176,Transmission,6,112.88,F364339,2020-06-05,Électronique,7.46
8028,Occitanie,P1845,Embrayage,29,596.88,F366736,2021-03-29,Carrosserie,27.48
2103,Provence-Alpes-Côte d'Azur,P7167,Moteur,100,570.79,F294904,2020-03-21,Électronique,14.23
5586,Occitanie,P9004,Embrayage,38,745.87,F199853,2021-05-17,Carrosserie,18.29
3515,Auvergne-Rhône-Alpes,P2800,Pneumatique,96,804.77,F690508,2019-01-25,Électronique,5.76
5411,Occitanie,P1820,Transmission,19,848.08,F989971,2021-07-15,Accessoires,43.75
5938,Occitanie,P5072,Embrayage,78,700.2,F497534,2021-08-30,Électronique,14.27
2372,Provence-Alpes-Côte d'Azur,P7694,Embrayage,70,532.83,F642134,2021-07-23,Carrosserie,35.06
1500,Auvergne-Rhône-Alpes,P4965,Transmission,79,502.12,F904775,2019-06-14,Carrosserie,39.13
7658,Provence-Alpes-Côte d'Azur,P8787,Frein,73,483.65,F469393,2020-03-29,Carrosserie,39.37
9169,Nouvelle-Aquitaine,P3014,Moteur,51,741.59,F622919,2019-07-29,Carrosserie,16.56
3911,Auvergne-Rhône-Alpes,P3022,Frein,53,145.0,F112243,2019-10-17,Accessoires,2.99
7894,Île-de-France,P1176,Électronique,61,401.44,F477148,2020-08-10,Électronique,3.36
5888,Île-de-France,P6852,Frein,84,236.27,F342799,2020-05-08,Carrosserie,47.97
1222,Nouvelle-Aquitaine,P1893,Transmission,74,861.43,F483039,2019-05-06,Mécanique,23.05
7534,Auvergne-Rhône-Alpes,P7784,Embrayage,88,751.72,F134287,2019-07-08,Mécanique,31.52
2748,Occitanie,P8953,Frein,73,583.01,F794007,2019-12-05,Mécanique,14.36
3157,Provence-Alpes-Côte d'Azur,P1555,Suspension,77,443.09,F555753,2020-12-09,Électronique,47.18
8276,Île-de-France,P5792,Embrayage,78,259.79,F948124,2021-12-04,Électronique,42.86
6771,Provence-Alpes-Côte d'Azur,P9280,Pneumatique,30,887.12,F970734,2020-01-22,Carrosserie,24.54
9392,Île-de-France,P3153,Pneumatique,30,585.21,F987553,2020-10-23,Mécanique,9.53
2041,Occitanie,P6543,Électronique,2,794.81,F150450,2021-09-23,Électronique,11.32
1585,Occitanie,P9652,Transmission,80,766.79,F180243,2019-04-22,Mécanique,31.72
2747,Île-de-France,P2654,Transmission,17,691.93,F318031,2019-05-09,Électronique,40.08
4848,Auvergne-Rhône-Alpes,P1199,Embrayage,66,388.23,F716341,2021-09-03,Accessoires,32.27
7557,Auvergne-Rhône-Alpes,P8588,Transmission,22,233.63,F478203,2021-03-02,Mécanique,44.49
1061,Occitanie,P9074,Électronique,61,955.64,F901153,2019-04-19,Carrosserie,11.18
1735,Occitanie,P1782,Suspension,30,241.6,F866205,2021-11-04,Accessoires,3.71
2833,Provence-Alpes-Côte d'Azur,P2416,Transmission,85,177.59,F454818,2019-06-19,Carrosserie,36.45
2043,Occitanie,P9613,Frein,73,167.93,F858048,2021-08-07,Électronique,47.87
7479,Provence-Alpes-Côte d'Azur,P1436,Embrayage,26,336.81,F287054,2020-12-05,Accessoires,44.59
6739,Provence-Alpes-Côte d'Azur,P3801,Transmission,97,255.48,F552619,2020-03-27,Carrosserie,2.02
1579,Auvergne-Rhône-Alpes,P9454,Moteur,48,362.6,F723050,2021-12-29,Mécanique,10.47
3363,Auvergne-Rhône-Alpes,P9166,Moteur,12,745.53,F405236,2020-09-07,Carrosserie,20.6
7452,Provence-Alpes-Côte d'Azur,P8902,Électronique,30,817.69,F220967,2020-02-03,Carrosserie,8.66
8901,Occitanie,P6014,Pneumatique,49,271.75,F108943,2020-03-21,Accessoires,33.86
3857,Auvergne-Rhône-Alpes,P8561,Pneumatique,96,493.83,F570665,2020-06-13,Accessoires,1.39
3788,Île-de-France,P1601,Moteur,86,432.83,F816361,2021-08-31,Carrosserie,22.83
7437,Provence-Alpes-Côte d'Azur,P2317,Moteur,17,562.29,F110515,2020-01-24,Carrosserie,42.11
3021,Nouvelle-Aquitaine,P5295,Suspension,74,63.51,F766834,2019-08-22,Accessoires,34.07
1458,Auvergne-Rhône-Alpes,P8326,Transmission,11,56.88,F700848,2021-11-22,Accessoires,33.12
3679,Auvergne-Rhône-Alpes,P2094,Transmission,75,274.79,F609196,2019-04-20,Accessoires,40.97
8357,Nouvelle-Aquitaine,P3691,Électronique,9,566.29,F600931,2021-07-19,Carrosserie,12.68
1934,Auvergne-Rhône-Alpes,P4548,Suspension,30,999.5,F494259,2020-03-28,Électronique,21.7
8428,Provence-Alpes-Côte d'Azur,P8280,Pneumatique,69,460.49,F398616,2020-04-18,Carrosserie,2.83
3592,Nouvelle-Aquitaine,P7931,Électronique,44,621.46,F130034,2021-01-20,Carrosserie,0.78
7565,Provence-Alpes-Côte d'Azur,P5703,Embrayage,79,783.77,F709116,2019-02-19,Mécanique,27.12
9874,Auvergne-Rhône-Alpes,P6030,Électronique,8,455.57,F992248,2021-03-11,Électronique,23.39
9272,Île-de-France,P7613,Transmission,72,809.59,F541393,2019-09-04,Mécanique,41.65
8514,Occitanie,P9609,Transmission,63,565.67,F200608,2019-04-02,Carrosserie,43.35
4899,Occitanie,P9543,Moteur,76,657.86,F156141,2019-02-24,Carrosserie,3.65
3745,Île-de-France,P7273,Transmission,56,869.2,F200805,2020-12-29,Mécanique,48.47
2113,Occitanie,P4390,Moteur,59,269.4,F937808,2019-01-19,Électronique,47.51
4841,Auvergne-Rhône-Alpes,P1934,Suspension,70,80.29,F744978,2020-03-25,Mécanique,39.33
2469,Nouvelle-Aquitaine,P7652,Embrayage,97,569.49,F670878,2019-09-01,Accessoires,7.96
8804,Occitanie,P6545,Transmission,19,582.17,F866193,2021-11-29,Carrosserie,45.36
2733,Provence-Alpes-Côte d'Azur,P1693,Embrayage,83,104.87,F616027,2021-02-11,Accessoires,5.23
7689,Nouvelle-Aquitaine,P7278,Pneumatique,70,951.89,F279197,2019-01-17,Mécanique,44.11
8269,Nouvelle-Aquitaine,P3391,Électronique,2,101.33,F569018,2019-01-19,Accessoires,31.63
3852,Île-de-France,P1832,Pneumatique,45,108.85,F313484,2020-12-13,Carrosserie,5.18
4248,Occitanie,P6730,Électronique,5,792.93,F664136,2021-08-02,Électronique,45.24
3799,Île-de-France,P9962,Pneumatique,20,810.7,F678021,2019-07-29,Accessoires,32.63
5633,Provence-Alpes-Côte d'Azur,P8757,Transmission,82,238.73,F327407,2019-08-18,Carrosserie,15.33
8743,Occitanie,P8504,Pneumatique,1,564.63,F759501,2019-04-09,Carrosserie,3.43
1195,Occitanie,P6688,Transmission,13,288.94,F136897,2021-03-07,Électronique,17.47
5127,Occitanie,P5830,Pneumatique,36,63.32,F491481,2021-05-16,Électronique,46.55
6697,Île-de-France,P1207,Pneumatique,22,460.56,F250623,2020-05-14,Accessoires,0.42
7994,Provence-Alpes-Côte d'Azur,P5218,Électronique,70,226.82,F613088,2020-03-22,Mécanique,2.72
5814,Auvergne-Rhône-Alpes,P5507,Électronique,14,403.4,F514031,2019-08-29,Accessoires,36.9
1062,Auvergne-Rhône-Alpes,P6493,Électronique,95,297.92,F260664,2021-07-10,Électronique,41.34
1726,Auvergne-Rhône-Alpes,P6721,Moteur,83,432.49,F118381,2019-06-19,Accessoires,32.86
6079,Île-de-France,P1669,Transmission,93,382.62,F352621,2019-04-25,Électronique,9.93
3947,Nouvelle-Aquitaine,P6980,Transmission,12,362.61,F789705,2021-03-17,Carrosserie,46.05
6227,Auvergne-Rhône-Alpes,P4501,Suspension,54,236.0,F170864,2019-04-03,Électronique,39.19
4716,Auvergne-Rhône-Alpes,P1048,Moteur,44,618.81,F631509,2019-08-22,Carrosserie,2.65
8751,Provence-Alpes-Côte d'Azur,P7834,Moteur,81,249.44,F604034,2020-07-22,Électronique,19.92
1772,Occitanie,P3403,Suspension,88,618.31,F830430,2021-12-26,Accessoires,48.53
9285,Île-de-France,P2571,Frein,16,700.17,F277118,2021-12-02,Accessoires,34.73
4389,Occitanie,P3023,Moteur,21,173.46,F659847,2021-09-10,Électronique,40.35
3419,Nouvelle-Aquitaine,P5600,Moteur,26,989.02,F176131,2019-10-01,Accessoires,49.19
6479,Provence-Alpes-Côte d'Azur,P9266,Transmission,9,781.89,F408168,2019-09-10,Mécanique,36.77
2205,Occitanie,P8720,Frein,87,539.93,F237345,2019-06-18,Accessoires,17.95
2307,Provence-Alpes-Côte d'Azur,P6703,Pneumatique,84,215.0,F924065,2021-09-08,Mécanique,2.58
4797,Auvergne-Rhône-Alpes,P8280,Pneumatique,63,627.98,F650174,2021-11-11,Accessoires,32.74
9711,Provence-Alpes-Côte d'Azur,P4689,Frein,73,862.94,F544090,2021-03-04,Accessoires,8.71
6108,Île-de-France,P2183,Frein,18,780.32,F783618,2019-12-06,Accessoires,8.04
9558,Nouvelle-Aquitaine,P1797,Transmission,22,614.42,F213469,2019-04-08,Accessoires,45.18
2315,Auvergne-Rhône-Alpes,P6832,Pneumatique,39,957.12,F570258,2020-07-21,Mécanique,38.68
2074,Île-de-France,P2391,Pneumatique,54,500.16,F922955,2020-07-08,Électronique,16.84
5790,Île-de-France,P7735,Électronique,39,404.96,F906770,2020-08-24,Mécanique,9.44
2191,Provence-Alpes-Côte d'Azur,P9856,Frein,95,527.35,F397605,2020-06-06,Mécanique,5.54
4405,Auvergne-Rhône-Alpes,P7780,Moteur,16,337.47,F768244,2019-06-06,Carrosserie,13.93
6375,Île-de-France,P8653,Suspension,32,487.83,F890116,2021-04-27,Carrosserie,30.02
5087,Occitanie,P2932,Embrayage,8,308.94,F489912,2019-01-18,Électronique,14.21
1914,Occitanie,P9674,Transmission,50,880.39,F442227,2020-07-20,Accessoires,29.54
2672,Île-de-France,P5436,Transmission,21,786.46,F509371,2021-10-24,Mécanique,25.43
5892,Nouvelle-Aquitaine,P2529,Moteur,80,221.65,F807968,2020-09-19,Accessoires,14.29
5765,Provence-Alpes-Côte d'Azur,P6066,Transmission,2,90.13,F423791,2019-10-07,Accessoires,37.34
4884,Nouvelle-Aquitaine,P6695,Frein,69,854.7,F400099,2019-07-12,Électronique,47.81
9013,Auvergne-Rhône-Alpes,P8022,Moteur,44,598.34,F810301,2020-08-31,Accessoires,38.77
6329,Île-de-France,P2960,Électronique,60,593.87,F908511,2019-10-15,Mécanique,8.61
4013,Occitanie,P6134,Embrayage,81,342.59,F798705,2020-04-22,Accessoires,4.24
5409,Auvergne-Rhône-Alpes,P7977,Électronique,16,978.84,F657434,2019-06-09,Carrosserie,31.26
4374,Nouvelle-Aquitaine,P5381,Pneumatique,5,464.68,F192294,2021-10-20,Mécanique,32.48
6665,Provence-Alpes-Côte d'Azur,P9620,Frein,21,347.02,F191134,2020-09-16,Carrosserie,47.37
9319,Île-de-France,P1106,Électronique,100,57.12,F678434,2021-03-12,Carrosserie,22.47
4127,Occitanie,P2491,Suspension,25,83.66,F396999,2020-08-05,Carrosserie,39.3
3903,Nouvelle-Aquitaine,P7851,Moteur,5,670.14,F138692,2021-11-15,Carrosserie,10.77
9717,Occitanie,P5397,Moteur,39,136.41,F172767,2019-08-21,Mécanique,8.42
3778,Provence-Alpes-Côte d'Azur,P2064,Électronique,96,602.41,F314326,2021-07-25,Électronique,10.52
2702,Auvergne-Rhône-Alpes,P6221,Suspension,93,336.68,F221940,2019-12-04,Électronique,35.52
7441,Auvergne-Rhône-Alpes,P6827,Suspension,72,502.91,F132591,2021-07-10,Électronique,18.75
4961,Nouvelle-Aquitaine,P9668,Moteur,85,528.8,F810059,2019-04-11,Accessoires,17.71
9308,Occitanie,P9849,Pneumatique,85,494.93,F985756,2020-03-29,Mécanique,26.75
2746,Provence-Alpes-Côte d'Azur,P3322,Électronique,45,337.23,F609067,2021-12-30,Carrosserie,34.22
4030,Auvergne-Rhône-Alpes,P6312,Suspension,28,158.68,F912726,2021-01-30,Accessoires,30.21
9817,Occitanie,P2019,Embrayage,25,488.76,F852746,2019-10-16,Électronique,17.06
6908,Auvergne-Rhône-Alpes,P3067,Embrayage,84,798.61,F573015,2021-12-24,Carrosserie,25.17
7051,Auvergne-Rhône-Alpes,P1100,Pneumatique,53,672.9,F610336,2021-03-19,Mécanique,41.26
4802,Provence-Alpes-Côte d'Azur,P4697,Moteur,27,123.29,F230765,2021-02-17,Accessoires,2.39
5971,Provence-Alpes-Côte d'Azur,P4079,Électronique,66,355.38,F424874,2020-01-30,Carrosserie,12.35
3979,Île-de-France,P2279,Pneumatique,65,905.86,F401900,2020-10-16,Mécanique,4.47
1930,Île-de-France,P9513,Frein,65,75.64,F217319,2019-11-29,Mécanique,47.22
6440,Auvergne-Rhône-Alpes,P8396,Pneumatique,7,504.62,F653708,2021-02-20,Mécanique,40.75
8855,Provence-Alpes-Côte d'Azur,P3188,Pneumatique,39,153.61,F666173,2021-10-06,Carrosserie,3.11
6979,Nouvelle-Aquitaine,P6262,Électronique,25,187.34,F715729,2021-08-26,Carrosserie,46.05
6050,Nouvelle-Aquitaine,P2717,Frein,10,301.57,F249217,2020-11-10,Mécanique,35.0
1821,Provence-Alpes-Côte d'Azur,P7522,Moteur,35,439.96,F506684,2021-02-05,Carrosserie,29.12
8044,Nouvelle-Aquitaine,P7314,Moteur,32,958.29,F728926,2020-04-12,Carrosserie,35.21
8746,Auvergne-Rhône-Alpes,P2355,Frein,57,428.8,F263000,2019-09-27,Carrosserie,49.55
3027,Provence-Alpes-Côte d'Azur,P4511,Pneumatique,45,546.88,F720131,2020-01-09,Mécanique,12.57
2336,Nouvelle-Aquitaine,P2345,Électronique,32,692.42,F719687,2021-03-17,Accessoires,1.42
9812,Île-de-France,P5256,Embrayage,70,388.75,F633626,2021-07-06,Mécanique,17.42
1097,Île-de-France,P7988,Frein,92,542.0,F336267,2019-01-07,Accessoires,6.05
4060,Nouvelle-Aquitaine,P2125,Électronique,60,608.31,F718560,2020-02-17,Carrosserie,27.8
5375,Auvergne-Rhône-Alpes,P6088,Pneumatique,24,913.98,F716791,2019-01-30,Accessoires,39.41
1357,Nouvelle-Aquitaine,P7091,Pneumatique,11,333.64,F582742,2021-08-02,Accessoires,37.07
1651,Provence-Alpes-Côte d'Azur,P5685,Moteur,57,928.49,F398668,2019-07-10,Accessoires,1.44
5266,Provence-Alpes-Côte d'Azur,P3215,Pneumatique,33,878.82,F696251,2019-02-10,Carrosserie,8.59
8250,Provence-Alpes-Côte d'Azur,P5791,Électronique,38,460.0,F191099,2020-07-10,Carrosserie,7.21
5008,Provence-Alpes-Côte d'Azur,P1559,Embrayage,95,970.27,F956486,2019-11-19,Électronique,20.69
3734,Nouvelle-Aquitaine,P2793,Frein,77,841.18,F596021,2021-09-18,Électronique,35.3
6591,Nouvelle-Aquitaine,P5789,Embrayage,87,524.26,F836999,2021-12-02,Électronique,27.39
6100,Nouvelle-Aquitaine,P7159,Électronique,34,904.52,F691824,2021-02-12,Carrosserie,44.82
7188,Provence-Alpes-Côte d'Azur,P2917,Électronique,48,793.21,F581100,2020-11-22,Carrosserie,1.04
6626,Auvergne-Rhône-Alpes,P4843,Transmission,77,958.53,F800517,2020-01-13,Mécanique,11.13
4705,Nouvelle-Aquitaine,P2893,Pneumatique,84,472.1,F761879,2020-03-13,Mécanique,31.89
6157,Nouvelle-Aquitaine,P7353,Embrayage,75,287.89,F283494,2019-07-08,Accessoires,39.25
2001,Auvergne-Rhône-Alpes,P3748,Pneumatique,53,962.03,F145057,2019-05-20,Accessoires,14.74
8113,Occitanie,P6269,Pneumatique,51,913.99,F192514,2019-11-17,Mécanique,43.07
9458,Nouvelle-Aquitaine,P8948,Frein,47,373.18,F187401,2020-11-08,Carrosserie,24.2
9380,Provence-Alpes-Côte d'Azur,P3202,Moteur,17,848.38,F596726,2020-05-28,Électronique,27.45
2363,Île-de-France,P6597,Embrayage,70,695.71,F635256,2021-07-26,Carrosserie,49.35
4332,Nouvelle-Aquitaine,P3425,Suspension,95,235.75,F872373,2019-01-02,Carrosserie,33.08
3206,Provence-Alpes-Côte d'Azur,P8580,Frein,93,215.06,F392535,2019-04-23,Accessoires,0.87
3246,Occitanie,P6450,Suspension,35,614.03,F295935,2019-03-24,Carrosserie,32.21
8334,Nouvelle-Aquitaine,P4756,Moteur,60,486.79,F932295,2020-04-08,Électronique,43.16
9400,Auvergne-Rhône-Alpes,P6989,Suspension,85,584.4,F891771,2019-09-10,Électronique,25.96
6071,Île-de-France,P5369,Pneumatique,92,939.21,F695748,2021-10-11,Mécanique,43.03
4802,Auvergne-Rhône-Alpes,P1155,Électronique,92,346.84,F338034,2021-07-11,Accessoires,27.37
6357,Nouvelle-Aquitaine,P9281,Transmission,23,589.36,F675960,2019-04-22,Électronique,14.56
6191,Occitanie,P1685,Embrayage,45,124.71,F962521,2021-08-17,Carrosserie,4.48
5734,Provence-Alpes-Côte d'Azur,P4667,Suspension,92,359.33,F634917,2019-07-01,Mécanique,31.75
6784,Île-de-France,P8055,Frein,90,195.66,F374776,2020-05-01,Mécanique,27.05
1139,Nouvelle-Aquitaine,P6854,Électronique,99,303.98,F351910,2019-08-06,Accessoires,2.78
4230,Île-de-France,P2576,Embrayage,69,779.71,F853588,2021-02-02,Mécanique,34.24
8404,Auvergne-Rhône-Alpes,P9982,Pneumatique,27,596.39,F575368,2021-01-24,Carrosserie,31.34
4528,Provence-Alpes-Côte d'Azur,P2327,Moteur,26,676.2,F499890,2020-10-29,Mécanique,32.58
5667,Provence-Alpes-Côte d'Azur,P8336,Moteur,52,790.64,F570266,2019-10-11,Accessoires,38.42
9744,Auvergne-Rhône-Alpes,P7973,Moteur,31,849.0,F628617,2019-03-22,Électronique,11.28
5678,Occitanie,P3964,Pneumatique,88,949.53,F586988,2019-04-03,Électronique,46.73
5432,Auvergne-Rhône-Alpes,P2950,Électronique,23,75.09,F188261,2021-04-28,Mécanique,4.93
7294,Auvergne-Rhône-Alpes,P3266,Transmission,56,207.87,F965450,2020-06-13,Mécanique,18.47
5105,Provence-Alpes-Côte d'Azur,P8965,Frein,62,976.75,F504225,2020-12-20,Mécanique,46.87
4876,Auvergne-Rhône-Alpes,P1207,Suspension,56,328.52,F928984,2019-06-10,Mécanique,38.71
2727,Île-de-France,P2509,Embrayage,28,865.33,F421947,2019-08-25,Accessoires,29.24
6666,Occitanie,P5412,Moteur,89,86.56,F495867,2019-06-17,Accessoires,3.66
4763,Provence-Alpes-Côte d'Azur,P1840,Moteur,60,119.96,F989517,2020-08-04,Électronique,19.0
8715,Auvergne-Rhône-Alpes,P8150,Moteur,57,532.4,F352212,2021-12-02,Carrosserie,48.41
2626,Île-de-France,P4196,Transmission,83,701.23,F677909,2020-02-10,Accessoires,15.35
2213,Occitanie,P6258,Moteur,16,618.27,F260349,2020-04-13,Électronique,34.09
4652,Île-de-France,P2978,Embrayage,79,465.43,F933007,2019-04-01,Accessoires,36.38
5245,Île-de-France,P6077,Transmission,62,400.36,F637243,2019-11-01,Électronique,43.64
8904,Nouvelle-Aquitaine,P3740,Embrayage,5,994.68,F497939,2021-01-26,Électronique,49.15
7239,Auvergne-Rhône-Alpes,P1376,Frein,73,925.25,F677855,2020-10-19,Accessoires,2.86
9706,Île-de-France,P6150,Frein,84,331.06,F552256,2020-01-29,Mécanique,47.85
4454,Île-de-France,P5723,Embrayage,1,938.85,F657038,2020-04-03,Électronique,21.86
4943,Occitanie,P7793,Embrayage,49,788.84,F511675,2019-08-17,Mécanique,37.08
1923,Île-de-France,P1005,Suspension,87,898.52,F824993,2020-04-10,Mécanique,45.36
5328,Provence-Alpes-Côte d'Azur,P8639,Électronique,69,124.05,F280983,2019-01-18,Électronique,2.21
4820,Occitanie,P6858,Électronique,57,307.92,F770849,2021-09-12,Électronique,13.83
2429,Auvergne-Rhône-Alpes,P7922,Pneumatique,57,333.83,F157825,2021-07-04,Accessoires,39.23
2774,Occitanie,P5758,Moteur,42,565.17,F812033,2020-09-06,Accessoires,4.9
2574,Auvergne-Rhône-Alpes,P9283,Frein,74,999.98,F411867,2019-08-30,Mécanique,23.58
8303,Provence-Alpes-Côte d'Azur,P5351,Embrayage,72,446.48,F909312,2020-07-09,Carrosserie,45.86
7100,Île-de-France,P8678,Transmission,64,644.96,F684992,2021-02-24,Accessoires,40.21
7595,Île-de-France,P3243,Suspension,43,499.13,F865786,2020-04-04,Carrosserie,8.71
2941,Provence-Alpes-Côte d'Azur,P7555,Suspension,36,403.64,F388035,2020-09-09,Mécanique,28.53
8737,Provence-Alpes-Côte d'Azur,P3457,Moteur,64,268.18,F579126,2021-04-21,Électronique,40.43
8525,Nouvelle-Aquitaine,P7466,Moteur,14,945.43,F344439,2020-01-18,Carrosserie,3.68
7043,Île-de-France,P2738,Embrayage,48,146.27,F814223,2021-12-28,Accessoires,9.33
6705,Île-de-France,P7890,Moteur,56,946.2,F986348,2019-10-08,Accessoires,14.3
9926,Île-de-France,P2639,Suspension,88,573.52,F650761,2021-01-22,Carrosserie,39.31
3751,Auvergne-Rhône-Alpes,P1092,Frein,86,190.07,F200075,2020-07-20,Carrosserie,6.8
5140,Nouvelle-Aquitaine,P7042,Frein,84,355.81,F374449,2019-08-29,Mécanique,0.02
2705,Île-de-France,P2310,Frein,71,276.87,F395843,2020-07-01,Carrosserie,25.91
4049,Île-de-France,P1936,Transmission,75,979.08,F463316,2019-07-21,Mécanique,27.21
7128,Auvergne-Rhône-Alpes,P8558,Électronique,37,696.52,F489834,2020-06-28,Électronique,32.37
6965,Nouvelle-Aquitaine,P1148,Pneumatique,75,878.48,F547229,2021-01-15,Électronique,20.18
3032,Île-de-France,P1599,Suspension,84,633.58,F620200,2019-08-23,Mécanique,2.46
5549,Occitanie,P7682,Pneumatique,11,374.1,F105501,2020-11-24,Carrosserie,15.44
7760,Île-de-France,P5140,Électronique,55,368.73,F862577,2019-03-20,Carrosserie,10.91
5081,Auvergne-Rhône-Alpes,P7860,Pneumatique,83,113.5,F878906,2020-07-25,Carrosserie,44.9
6068,Occitanie,P1791,Transmission,77,604.04,F507089,2021-10-19,Accessoires,40.84
8917,Provence-Alpes-Côte d'Azur,P9778,Embrayage,30,265.02,F568001,2019-09-08,Carrosserie,16.6
7031,Auvergne-Rhône-Alpes,P4344,Suspension,28,164.05,F491964,2019-06-11,Carrosserie,9.77
5380,Occitanie,P4449,Pneumatique,76,920.14,F912319,2021-06-30,Carrosserie,2.95
4394,Île-de-France,P6429,Transmission,27,56.79,F830664,2019-04-17,Électronique,12.28
8138,Auvergne-Rhône-Alpes,P4139,Moteur,85,460.4,F134593,2019-06-25,Accessoires,25.61
5232,Provence-Alpes-Côte d'Azur,P8701,Suspension,9,358.96,F991753,2021-02-01,Mécanique,20.44
4228,Île-de-France,P1130,Suspension,65,600.83,F565692,2019-10-18,Carrosserie,43.1
6391,Île-de-France,P7588,Électronique,26,123.55,F990998,2020-01-01,Carrosserie,33.71
2651,Provence-Alpes-Côte d'Azur,P7144,Embrayage,42,58.31,F860394,2019-06-30,Électronique,7.61
4976,Île-de-France,P4197,Transmission,53,913.58,F522046,2020-01-19,Électronique,40.22
4247,Auvergne-Rhône-Alpes,P9461,Suspension,41,323.44,F223909,2020-10-22,Carrosserie,29.1
1044,Île-de-France,P1675,Suspension,67,508.47,F626302,2021-11-28,Mécanique,27.32
8752,Occitanie,P7631,Frein,72,164.1,F955715,2021-04-13,Carrosserie,19.58
7380,Île-de-France,P1840,Électronique,56,105.29,F645199,2021-12-10,Accessoires,25.87
2758,Provence-Alpes-Côte d'Azur,P1801,Électronique,99,306.51,F278601,2019-01-20,Mécanique,27.19
5167,Occitanie,P2755,Embrayage,63,367.43,F819695,2019-03-14,Mécanique,37.08
3654,Île-de-France,P8531,Moteur,12,193.34,F914014,2020-04-08,Mécanique,41.21
4765,Nouvelle-Aquitaine,P3745,Suspension,61,997.75,F408490,2021-09-09,Électronique,41.43
2093,Occitanie,P6932,Embrayage,52,160.27,F163684,2021-06-28,Électronique,9.2
5574,Nouvelle-Aquitaine,P1033,Électronique,55,229.51,F823449,2020-09-08,Accessoires,48.51
1299,Île-de-France,P8540,Frein,65,60.58,F523269,2019-07-23,Accessoires,22.61
6206,Occitanie,P8168,Frein,7,786.45,F586878,2019-02-09,Électronique,18.91
3932,Occitanie,P6909,Frein,25,847.47,F982217,2019-02-26,Accessoires,44.62
7814,Auvergne-Rhône-Alpes,P6253,Suspension,1,601.04,F557771,2021-12-27,Électronique,42.32
1699,Auvergne-Rhône-Alpes,P7870,Embrayage,95,723.8,F313281,2020-09-13,Électronique,32.24
8062,Auvergne-Rhône-Alpes,P7375,Frein,57,121.06,F417567,2021-08-03,Carrosserie,20.8
3351,Île-de-France,P2857,Transmission,4,491.28,F719276,2020-09-11,Carrosserie,34.96
8888,Auvergne-Rhône-Alpes,P6845,Pneumatique,84,581.03,F620061,2021-02-14,Mécanique,4.85
3868,Île-de-France,P6454,Pneumatique,70,750.16,F432121,2021-04-28,Mécanique,31.45
7083,Nouvelle-Aquitaine,P8313,Électronique,4,189.78,F828207,2021-12-29,Électronique,4.35
1354,Île-de-France,P9101,Électronique,49,221.52,F933498,2021-02-10,Carrosserie,26.96
1156,Île-de-France,P4789,Moteur,61,196.99,F803772,2021-06-05,Mécanique,44.86
6283,Nouvelle-Aquitaine,P9502,Pneumatique,91,778.22,F999593,2020-01-07,Carrosserie,41.01
